Awnd,CRIME,Date1,Fmtm,Number of Records,OCC DATE,Person,Pgtm,Prcp,Property,Population,Snow,Snwd,Society,Tavg,Tmax,Tmin,Wdf2,Wdf5,Wesd,Wsf2,Wsf5,Wt01,Wt02,Wt03,Wt04,Wt05,Wt07,Wt08,Wt09,Wt11,Wt13,Wt14,Wt16,Wt17,Wt18,Wt19,Wt21,Wt22,Year1,Call Total,Date,Day,Dispatch,Month,Onview,Quarter,Weekday,Year
9.4,144,1/20/2017,,1,01/20/2017,14,,0,112,700313,0,0,18,46,52,37,110,100,,25.9,36,,,,,,,,,,,,,,,,,,2017,944,01/20/2017,20,589,1,355,1,6,2017
4.03,140,1/21/2017,,1,01/21/2017,20,,0.05,99,700313,0,0,21,45,54,40,170,160,,14.1,16.1,,,,,,,,,,,,,,,,,,2017,952,01/21/2017,21,566,1,386,1,7,2017
8.72,118,1/22/2017,,1,01/22/2017,11,,0.08,94,700313,0,0,13,45,49,37,130,130,,23,28,,,,,,,,,,,,,,,,,,2017,840,01/22/2017,22,549,1,291,1,1,2017
4.92,147,1/23/2017,,1,01/23/2017,16,,0,114,700313,0,0,17,41,48,34,340,20,,13,19,,,,,,,,,,,,,,,,,,2017,1021,01/23/2017,23,609,1,412,1,2,2017
2.46,149,1/24/2017,,1,01/24/2017,7,,0,125,700313,0,0,17,37,43,31,120,120,,10.1,13,1,,,,,,,,,,,,,,,,,2017,1093,01/24/2017,24,605,1,488,1,3,2017
2.68,119,1/25/2017,,1,01/25/2017,8,,0,93,700313,0,0,18,38,44,35,130,150,,6.9,8.9,,,,,,,,,,,,,,,,,,2017,1150,01/25/2017,25,650,1,500,1,4,2017
2.91,157,1/26/2017,,1,01/26/2017,13,,0,117,700313,0,0,27,43,47,41,110,90,,8.9,13,1,,,,,,,,,,,,,,,,,2017,1182,01/26/2017,26,627,1,555,1,5,2017
5.82,152,1/27/2017,,1,01/27/2017,8,,0,124,700313,0,0,20,44,54,37,110,110,,14.1,21.9,,,,,,,,,,,,,,,,,,2017,1134,01/27/2017,27,660,1,474,1,6,2017
5.37,161,1/28/2017,,1,01/28/2017,24,,0,119,700313,0,0,18,45,52,37,120,180,,12.1,13,,,,,,,,,,,,,,,,,,2017,1012,01/28/2017,28,567,1,445,1,7,2017
8.28,114,1/29/2017,,1,01/29/2017,12,,0.03,91,700313,0,0,11,43,48,37,190,200,,21,31.1,1,,,,,,,,,,,,,,,,,2017,887,01/29/2017,29,580,1,307,1,1,2017
9.17,124,1/30/2017,,1,01/30/2017,6,,0.02,102,700313,0,0,16,44,45,40,20,20,,17,21.9,1,,,,,,,,,,,,,,,,,2017,950,01/30/2017,30,595,1,355,1,2,2017
11.18,114,1/31/2017,,1,01/31/2017,12,,0,87,700313,0,0,15,41,44,34,360,360,,21,25.1,,,,,,,,,,,,,,,,,,2017,1124,01/31/2017,31,580,1,544,1,3,2017
15.43,133,2/1/2017,,1,02/01/2017,14,,0,92,700313,0,0,27,36,43,29,90,80,,25.1,33.1,,,,,,,,,,,,,,,,,,2017,1145,02/01/2017,1,569,2,576,1,4,2017
13.87,132,2/2/2017,,1,02/02/2017,9,,0.01,100,700313,0,0,23,38,44,32,90,70,,23.9,34,,,,,,,,,,,,,,,,,,2017,1089,02/02/2017,2,590,2,499,1,5,2017
8.5,118,2/3/2017,,1,02/03/2017,7,,0.7,95,700313,0,0,16,37,40,34,100,90,,19.9,23.9,1,,,,,,,,,,,,,,,,,2017,1049,02/03/2017,3,621,2,428,1,6,2017
8.72,112,2/4/2017,,1,02/04/2017,16,,0.94,77,700313,0,0,19,41,46,37,190,180,,18.1,25.1,1,,,,,,,,,,,,,,,,,2017,945,02/04/2017,4,555,2,390,1,7,2017
10.96,121,2/5/2017,,1,02/05/2017,13,,0.82,85,700313,2,0,23,39,41,33,230,260,,21,28,1,,,,,,,,,,,,,,,,,2017,781,02/05/2017,5,531,2,250,1,1,2017
9.4,100,2/6/2017,,1,02/06/2017,15,,0.65,70,700313,5.1,3.9,15,33,37,30,190,190,,19.9,25.9,1,1,,,,,,,,,,,,,,,,2017,792,02/06/2017,6,532,2,260,1,2,2017
7.16,111,2/7/2017,,1,02/07/2017,7,,0.01,91,700313,0,3.9,13,35,38,30,10,10,,17,19,,,,,,,,,,,,,,,,,,2017,1045,02/07/2017,7,602,2,443,1,3,2017
6.49,104,2/8/2017,,1,02/08/2017,12,,0.7,70,700313,0,2,22,36,40,34,110,120,,13,18.1,1,,,,,,,,,,,,,,,,,2017,998,02/08/2017,8,554,2,444,1,4,2017
13.2,126,2/9/2017,,1,02/09/2017,5,,1.63,94,700313,0,0,27,44,56,39,210,220,,31.1,42.1,1,,1,,,,,,,,,,,,,,,2017,1091,02/09/2017,9,642,2,449,1,5,2017
17.22,142,2/10/2017,,1,02/10/2017,9,,0.02,109,700313,0,0,24,47,48,39,200,200,,33.1,42.1,1,,,,,,,,,,,,,,,,,2017,1237,02/10/2017,10,650,2,587,1,6,2017
7.83,135,2/11/2017,,1,02/11/2017,11,,0,110,700313,0,0,14,41,49,38,190,190,,16.1,19,,,,,,,,,,,,,,,,,,2017,982,02/11/2017,11,596,2,386,1,7,2017
5.59,124,2/12/2017,,1,02/12/2017,11,,0,90,700313,0,0,23,41,51,34,20,20,,14.1,17,,,,,,,,,,,,,,,,,,2017,999,02/12/2017,12,574,2,425,1,1,2017
8.28,137,2/13/2017,,1,02/13/2017,16,,0,105,700313,0,0,16,42,57,35,10,20,,18.1,21,,,,,,,,,,,,,,,,,,2017,1046,02/13/2017,13,592,2,454,1,2,2017
4.03,122,2/14/2017,,1,02/14/2017,12,,0.23,89,700313,0,0,21,45,58,36,100,90,,10.1,12.1,1,,,,,,,,,,,,,,,,,2017,1128,02/14/2017,14,586,2,542,1,3,2017
7.83,126,2/15/2017,,1,02/15/2017,8,,1.63,96,700313,0,0,22,49,54,45,110,120,,15,19,1,,,,,,,,,,,,,,,,,2017,1162,02/15/2017,15,602,2,560,1,4,2017
10.51,113,2/16/2017,,1,02/16/2017,10,,0.5,88,700313,0,0,15,51,53,46,210,220,,17,23,1,,,,,,,,,,,,,,,,,2017,1029,02/16/2017,16,595,2,434,1,5,2017
9.84,145,2/17/2017,,1,02/17/2017,14,,0.01,114,700313,0,0,17,48,56,42,20,10,,21.9,25.1,,,,,,,,,,,,,,,,,,2017,1067,02/17/2017,17,643,2,424,1,6,2017
8.28,134,2/18/2017,,1,02/18/2017,22,,0.15,96,700313,0,0,16,44,45,42,20,20,,18.1,23,1,,,,,,,,,,,,,,,,,2017,1020,02/18/2017,18,558,2,462,1,7,2017
8.5,117,2/19/2017,,1,02/19/2017,13,,0.06,91,700313,0,0,13,44,47,40,170,150,,21.9,27.1,,,,,,,,,,,,,,,,,,2017,991,02/19/2017,19,553,2,438,1,1,2017
6.71,142,2/20/2017,,1,02/20/2017,11,,0.2,110,700313,0,0,21,43,45,40,10,10,,17,19.9,1,,,,,,,,,,,,,,,,,2017,1051,02/20/2017,20,591,2,460,1,2,2017
7.38,120,2/21/2017,,1,02/21/2017,9,,0.07,96,700313,0,0,15,43,48,39,80,80,,16.1,19.9,1,,,,,,,,,,,,,,,,,2017,1069,02/21/2017,21,601,2,468,1,3,2017
4.92,136,2/22/2017,,1,02/22/2017,7,,0,105,700313,0,0,24,41,46,35,40,40,,14.1,17,,,,,,,,,,,,,,,,,,2017,1043,02/22/2017,22,568,2,475,1,4,2017
3.8,108,2/23/2017,,1,02/23/2017,9,,0.01,87,700313,0,0,12,38,44,34,250,250,,12.1,13,1,,,,,,,,,,,,,,,,,2017,1026,02/23/2017,23,557,2,469,1,5,2017
4.03,159,2/24/2017,,1,02/24/2017,8,,0,129,700313,0,0,22,37,47,32,140,130,,10.1,14.1,,,,,,,,,,,,,,,,,,2017,1210,02/24/2017,24,614,2,596,1,6,2017
7.16,133,2/25/2017,,1,02/25/2017,14,,0.01,105,700313,0,0,14,39,44,32,210,210,,21.9,32,,,,,,,,,,,,,,,,,,2017,1088,02/25/2017,25,615,2,473,1,7,2017
7.38,110,2/26/2017,,1,02/26/2017,11,,0.33,87,700313,0,0,12,39,41,35,160,160,,16.1,19.9,1,,,,,,,,,,,,,,,,,2017,889,02/26/2017,26,549,2,340,1,1,2017
8.5,124,2/27/2017,,1,02/27/2017,11,,0.16,99,700313,0.1,0,14,38,41,33,310,300,,21.9,32,1,,,,,,,,,,,,,,,,,2017,942,02/27/2017,27,570,2,372,1,2,2017
8.72,146,2/28/2017,,1,02/28/2017,15,,0.01,110,700313,0,0,21,37,47,33,200,220,,23,32,1,1,,,,,,,,,,,,,,,,2017,1132,02/28/2017,28,634,2,498,1,3,2017
13.87,140,3/1/2017,,1,03/01/2017,11,,0.02,114,700313,0,0,15,44,49,41,190,200,,25.1,32,1,,,,,,,,,,,,,,,,,2017,1137,03/01/2017,1,573,3,564,1,4,2017
10.51,135,3/2/2017,,1,03/02/2017,15,,0.09,99,700313,0,0,21,44,47,41,200,190,,21.9,27.1,,,,,,,,,,,,,,,,,,2017,1148,03/02/2017,2,617,3,531,1,5,2017
14.09,132,3/3/2017,,1,03/03/2017,12,,0.36,97,700313,0,0,23,47,51,39,220,220,,23,32,1,,,,,,,,,,,,,,,,,2017,1149,03/03/2017,3,616,3,533,1,6,2017
7.61,129,3/4/2017,,1,03/04/2017,13,,0.04,101,700313,0,0,15,41,46,34,200,200,,21,25.9,,,,,,,,,,,,,,,,,,2017,1043,03/04/2017,4,633,3,410,1,7,2017
13.42,137,3/5/2017,,1,03/05/2017,18,,0,99,700313,0,0,20,40,45,34,180,190,,31.1,40.9,,,,,,,,,,,,,,,,,,2017,891,03/05/2017,5,559,3,332,1,1,2017
13.42,136,3/6/2017,,1,03/06/2017,9,,0,95,700313,0,0,32,38,43,35,210,200,,21.9,30,,,,,,,,,,,,,,,,,,2017,1023,03/06/2017,6,559,3,464,1,2,2017
8.72,148,3/7/2017,,1,03/07/2017,10,,0.75,107,700313,0,0,31,37,42,35,200,200,,21,25.9,1,,,,,,,,,,,,,,,,,2017,1041,03/07/2017,7,593,3,448,1,3,2017
10.74,108,3/8/2017,,1,03/08/2017,9,,0.13,81,700313,0,0,18,41,43,37,200,210,,23,29.1,1,,,,,,,,,,,,,,,,,2017,1075,03/08/2017,8,573,3,502,1,4,2017
6.04,123,3/9/2017,,1,03/09/2017,15,,0.7,82,700313,0,0,26,39,49,39,180,190,,19.9,25.1,1,1,,,,,,,,,,,,,,,,2017,1134,03/09/2017,9,563,3,571,1,5,2017
12.53,136,3/10/2017,,1,03/10/2017,16,,0.03,103,700313,0,0,17,48,52,44,210,200,,30,38.9,1,,,,,,,,,,,,,,,,,2017,1200,03/10/2017,10,656,3,544,1,6,2017
10.74,124,3/11/2017,,1,03/11/2017,24,,0.37,78,700313,0,0,22,45,53,40,220,210,,25.9,35.1,1,1,,,,,,,,,,,,,,,,2017,982,03/11/2017,11,589,3,393,1,7,2017
7.16,104,3/12/2017,,1,03/12/2017,12,,0.02,80,700313,0,0,12,48,53,45,220,210,,17,21,1,,,,,,,,,,,,,,,,,2017,818,03/12/2017,12,538,3,280,1,1,2017
5.59,133,3/13/2017,,1,03/13/2017,11,,0.65,105,700313,0,0,17,50,53,47,160,130,,13,16.1,1,,,,,,,,,,,,,,,,,2017,1126,03/13/2017,13,636,3,490,1,2,2017
10.51,115,3/14/2017,,1,03/14/2017,11,,0.39,92,700313,0,0,12,52,57,48,200,190,,23.9,33.1,1,,,,,,,,,,,,,,,,,2017,1117,03/14/2017,14,616,3,501,1,3,2017
7.16,133,3/15/2017,,1,03/15/2017,8,,0.81,111,700313,0,0,14,50,50,44,210,200,,21.9,32,1,,,,,,,,,,,,,,,,,2017,1062,03/15/2017,15,602,3,460,1,4,2017
10.29,136,3/16/2017,,1,03/16/2017,11,,0,116,700313,0,0,9,45,52,39,200,190,,23.9,32,,,,,,,,,,,,,,,,,,2017,1160,03/16/2017,16,662,3,498,1,5,2017
4.92,174,3/17/2017,,1,03/17/2017,15,,0.68,135,700313,0,0,24,43,53,37,150,150,,16.1,21,1,,,,,,,,,,,,,,,,,2017,1106,03/17/2017,17,658,3,448,1,6,2017
13.65,154,3/18/2017,,1,03/18/2017,16,,0.34,112,700313,0,0,26,48,57,35,210,220,,23,31.1,1,,,,,,,,,,,,,,,,,2017,999,03/18/2017,18,642,3,357,1,7,2017
9.62,120,3/19/2017,,1,03/19/2017,7,,0,85,700313,0,0,28,42,53,34,10,10,,18.1,23,,,,,,,,,,,,,,,,,,2017,936,03/19/2017,19,633,3,303,1,1,2017
11.18,147,3/20/2017,,1,03/20/2017,18,,0.01,110,700313,0,0,19,45,54,38,10,20,,19.9,21.9,,,,,,,,,,,,,,,,,,2017,1045,03/20/2017,20,599,3,446,1,2,2017
5.82,149,3/21/2017,,1,03/21/2017,14,,0.2,112,700313,0,0,23,49,56,46,140,130,,13,19,,,,,,,,,,,,,,,,,,2017,1042,03/21/2017,21,615,3,427,1,3,2017
13.42,124,3/22/2017,,1,03/22/2017,7,,0.02,100,700313,0,0,17,51,56,43,220,210,,25.9,35.1,,,,,,,,,,,,,,,,,,2017,1102,03/22/2017,22,628,3,474,1,4,2017
7.83,119,3/23/2017,,1,03/23/2017,12,,0.26,89,700313,0,0,18,46,58,39,220,220,,17,21,1,,,,,,,,,,,,,,,,,2017,1040,03/23/2017,23,593,3,447,1,5,2017
10.96,147,3/24/2017,,1,03/24/2017,10,,0.24,121,700313,0,0,16,49,54,44,200,200,,23,29.1,1,,,,,,,,,,,,,,,,,2017,1088,03/24/2017,24,617,3,471,1,6,2017
10.51,161,3/25/2017,,1,03/25/2017,11,,0.01,139,700313,0,0,11,47,52,43,200,200,,19.9,23.9,,,,,,,,,,,,,,,,,,2017,1040,03/25/2017,25,644,3,396,1,7,2017
3.8,129,3/26/2017,,1,03/26/2017,19,,0.38,101,700313,0,0,9,46,49,43,180,170,,15,21,1,,,,,,,,,,,,,,,,,2017,904,03/26/2017,26,583,3,321,1,1,2017
12.08,125,3/27/2017,,1,03/27/2017,10,,0.17,95,700313,0,0,20,47,53,44,220,220,,23,28,1,,,,,,,,,,,,,,,,,2017,1147,03/27/2017,27,636,3,511,1,2,2017
11.18,138,3/28/2017,,1,03/28/2017,11,,0.14,115,700313,0,0,12,47,53,44,180,170,,19.9,28,,,,,,,,,,,,,,,,,,2017,1026,03/28/2017,28,549,3,477,1,3,2017
13.65,139,3/29/2017,,1,03/29/2017,13,,0.51,117,700313,0,0,9,49,55,45,210,210,,28,38.9,1,,,,,,,,,,,,,,,,,2017,1128,03/29/2017,29,621,3,507,1,4,2017
6.49,130,3/30/2017,,1,03/30/2017,16,,0,105,700313,0,0,9,47,54,43,40,30,,16.1,19,,,,,,,,,,,,,,,,,,2017,1156,03/30/2017,30,670,3,486,1,5,2017
4.25,133,3/31/2017,,1,03/31/2017,13,,0,99,700313,0,0,21,47,56,37,130,140,,12.1,14.1,1,,,,,,,,,,,,,,,,,2017,1178,03/31/2017,31,680,3,498,1,6,2017
7.61,159,4/1/2017,,1,04/01/2017,13,,0.04,128,700313,0,0,18,50,56,45,210,210,,15,19,1,,,,,,,,,,,,,,,,,2017,1030,04/01/2017,1,666,4,364,2,7,2017
7.83,111,4/2/2017,,1,04/02/2017,17,,0.04,84,700313,0,0,10,48,55,41,40,50,,21,25.1,1,,,,,,,,,,,,,,,,,2017,990,04/02/2017,2,618,4,372,2,1,2017
4.92,112,4/3/2017,,1,04/03/2017,16,,0,90,700313,0,0,6,46,53,40,270,,,17,,,,,,,,,,,,,,,,,,,2017,1023,04/03/2017,3,589,4,434,2,2,2017
5.14,114,4/4/2017,,1,04/04/2017,7,,0.12,90,700313,0,0,17,49,61,43,200,220,,14.1,25.1,1,,,,,,,,,,,,,,,,,2017,1142,04/04/2017,4,658,4,484,2,3,2017
6.71,110,4/5/2017,,1,04/05/2017,9,,0.46,85,700313,0,0,16,51,54,48,160,160,,18.1,23,1,,,,,,,,,,,,,,,,,2017,1165,04/05/2017,5,648,4,517,2,4,2017
9.62,124,4/6/2017,,1,04/06/2017,11,,0.26,104,700313,0,0,9,51,60,47,10,10,,19.9,23.9,1,,,,,,,,,,,,,,,,,2017,1082,04/06/2017,6,656,4,426,2,5,2017
16.11,136,4/7/2017,,1,04/07/2017,14,,0.1,105,700313,0,0,17,53,59,46,190,200,,38,47,,,,,,,,,,,,,,,,,,2017,1165,04/07/2017,7,710,4,455,2,6,2017
12.75,98,4/8/2017,,1,04/08/2017,7,,0.01,83,700313,0,0,8,47,52,41,200,190,,21,25.9,,,,,,,,,,,,,,,,,,2017,1020,04/08/2017,8,604,4,416,2,7,2017
6.49,112,4/9/2017,,1,04/09/2017,8,,0,85,700313,0,0,19,46,56,39,170,170,,23,31.1,,,,,,,,,,,,,,,,,,2017,859,04/09/2017,9,559,4,300,2,1,2017
10.96,146,4/10/2017,,1,04/10/2017,10,,0.38,118,700313,0,0,18,49,53,41,200,210,,30,40,1,,,,,,,,,,,,,,,,,2017,1025,04/10/2017,10,637,4,388,2,2,2017
10.51,127,4/11/2017,,1,04/11/2017,6,,0.02,113,700313,0,0,8,46,57,38,340,350,,21,23.9,,,,,,,,,,,,,,,,,,2017,1125,04/11/2017,11,627,4,498,2,3,2017
8.28,101,4/12/2017,,1,04/12/2017,6,,0.85,78,700313,0,0,17,51,59,45,230,210,,21,27.1,1,,,,,,,,,,,,,,,,,2017,1059,04/12/2017,12,575,4,484,2,4,2017
10.51,122,4/13/2017,,1,04/13/2017,13,,0.08,97,700313,0,0,12,49,54,43,220,210,,23.9,32,,,,,,,,,,,,,,,,,,2017,1020,04/13/2017,13,585,4,435,2,5,2017
12.3,133,4/14/2017,,1,04/14/2017,9,,0.01,113,700313,0,0,11,46,52,42,200,210,,21.9,28,,,,,,,,,,,,,,,,,,2017,1143,04/14/2017,14,639,4,504,2,6,2017
9.17,115,4/15/2017,,1,04/15/2017,11,,0,99,700313,0,0,5,47,57,41,20,20,,15,19,,,,,,,,,,,,,,,,,,2017,977,04/15/2017,15,607,4,370,2,7,2017
11.63,84,4/16/2017,,1,04/16/2017,11,,0,61,700313,0,0,12,52,66,42,130,120,,19.9,23,,,,,,,,,,,,,,,,,,2017,899,04/16/2017,16,553,4,346,2,1,2017
8.72,123,4/17/2017,,1,04/17/2017,15,,0.07,99,700313,0,0,9,57,60,50,210,200,,17,21.9,1,,,,,,,,,,,,,,,,,2017,1065,04/17/2017,17,625,4,440,2,2,2017
8.28,111,4/18/2017,,1,04/18/2017,15,,0.48,86,700313,0,0,10,52,60,48,190,190,,23,28,1,,,,,,,,,,,,,,,,,2017,1115,04/18/2017,18,649,4,466,2,3,2017
7.16,127,4/19/2017,,1,04/19/2017,16,,0.35,93,700313,0,0,18,51,56,46,220,220,,15,19,1,,,,,,,,,,,,,,,,,2017,1050,04/19/2017,19,630,4,420,2,4,2017
9.4,98,4/20/2017,,1,04/20/2017,13,,0.01,79,700313,0,0,6,50,58,44,240,220,,19.9,25.1,,,,,,,,,,,,,,,,,,2017,907,04/20/2017,20,554,4,353,2,5,2017
8.28,128,4/21/2017,,1,04/21/2017,13,,0,102,700313,0,0,13,52,66,43,120,120,,21,29.1,,,,,,,,,,,,,,,,,,2017,1136,04/21/2017,21,645,4,491,2,6,2017
9.62,111,4/22/2017,,1,04/22/2017,11,,0.07,86,700313,0,0,14,60,63,48,120,120,,25.1,34,1,,,,,,,,,,,,,,,,,2017,1041,04/22/2017,22,617,4,424,2,7,2017
7.38,108,4/23/2017,,1,04/23/2017,9,,0.49,88,700313,0,0,11,51,53,45,170,170,,17,23.9,1,,,,,,,,,,,,,,,,,2017,868,04/23/2017,23,597,4,271,2,1,2017
8.28,123,4/24/2017,,1,04/24/2017,8,,0.06,100,700313,0,0,15,48,57,45,350,360,,16.1,19.9,,,,,,,,,,,,,,,,,,2017,1071,04/24/2017,24,627,4,444,2,2,2017
8.72,141,4/25/2017,,1,04/25/2017,20,,0.05,111,700313,0,0,10,51,56,47,180,210,,17,23,1,,,,,,,,,,,,,,,,,2017,1044,04/25/2017,25,616,4,428,2,3,2017
14.76,115,4/26/2017,,1,04/26/2017,15,,0,93,700313,0,0,7,51,58,45,200,210,,23,31.1,1,,,,,,,,,,,,,,,,,2017,1032,04/26/2017,26,615,4,417,2,4,2017
9.4,117,4/27/2017,,1,04/27/2017,10,,0.04,88,700313,0,0,19,48,56,44,220,150,,17,23,,,,,,,,,,,,,,,,,,2017,1168,04/27/2017,27,659,4,509,2,5,2017
5.37,124,4/28/2017,,1,04/28/2017,15,,0,93,700313,0,0,16,49,59,43,250,230,,10.1,15,,,,,,,,,,,,,,,,,,2017,1164,04/28/2017,28,701,4,463,2,6,2017
6.71,154,4/29/2017,,1,04/29/2017,13,,0.14,125,700313,0,0,16,51,57,42,200,240,,15,21,1,,,,,,,,,,,,,,,,,2017,977,04/29/2017,29,628,4,349,2,7,2017
8.28,102,4/30/2017,,1,04/30/2017,7,,0.08,91,700313,0,0,4,50,56,47,190,170,,17,23.9,1,,,,,,,,,,,,,,,,,2017,916,04/30/2017,30,626,4,290,2,1,2017
5.82,128,5/1/2017,,1,05/01/2017,11,,0.03,103,700313,0,0,14,48,50,45,210,210,,12.1,14.1,,,,,,,,,,,,,,,,,,2017,933,05/01/2017,1,645,5,288,2,2,2017
4.25,112,5/2/2017,,1,05/02/2017,8,,0.13,91,700313,0,0,13,51,61,43,140,230,,8.9,14.1,,,,,,,,,,,,,,,,,,2017,1039,05/02/2017,2,606,5,433,2,3,2017
6.04,93,5/3/2017,,1,05/03/2017,12,,0.11,69,700313,0,0,12,59,74,55,350,360,,10.1,12.1,1,1,,,,,,,,,,,,,,,,2017,1280,05/03/2017,3,704,5,576,2,4,2017
6.26,107,5/4/2017,,1,05/04/2017,6,,0.44,88,700313,0,0,13,62,76,53,340,240,,21,23.9,1,1,1,,,,,,,,,,,,,,,2017,1193,05/04/2017,4,705,5,488,2,5,2017
12.97,118,5/5/2017,,1,05/05/2017,11,,0.25,94,700313,0,0,13,58,59,46,210,220,,25.1,32,1,1,1,,,,,,,,,,,,,,,2017,1240,05/05/2017,5,725,5,515,2,6,2017
6.71,122,5/6/2017,,1,05/06/2017,15,,0.02,96,700313,0,0,11,50,60,43,350,340,,14.1,18.1,,,,,,,,,,,,,,,,,,2017,1214,05/06/2017,6,745,5,469,2,7,2017
7.38,121,5/7/2017,,1,05/07/2017,20,,0,89,700313,0,0,12,51,62,45,340,320,,13,17,,,,,,,,,,,,,,,,,,2017,988,05/07/2017,7,636,5,352,2,1,2017
6.71,115,5/8/2017,,1,05/08/2017,15,,0,82,700313,0,0,18,54,64,46,340,350,,15,18.1,,,,,,,,,,,,,,,,,,2017,1072,05/08/2017,8,637,5,435,2,2,2017
5.59,94,5/9/2017,,1,05/09/2017,10,,0,74,700313,0,0,10,56,70,47,300,10,,12.1,14.1,,,,,,,,,,,,,,,,,,2017,1220,05/09/2017,9,665,5,555,2,3,2017
5.82,104,5/10/2017,,1,05/10/2017,19,,0,78,700313,0,0,7,58,71,51,240,250,,15,18.1,,,,,,,,,,,,,,,,,,2017,1165,05/10/2017,10,683,5,482,2,4,2017
7.83,108,5/11/2017,,1,05/11/2017,18,,0.47,82,700313,0,0,8,58,60,46,240,230,,23.9,33.1,1,,,,,,,,,,,,,,,,,2017,1201,05/11/2017,11,699,5,502,2,5,2017
6.04,114,5/12/2017,,1,05/12/2017,11,,0.16,91,700313,0,0,12,48,54,43,230,210,,18.1,28,1,,,,,,,,,,,,,,,,,2017,1228,05/12/2017,12,639,5,589,2,6,2017
10.29,116,5/13/2017,,1,05/13/2017,16,,0.03,87,700313,0,0,13,49,57,45,210,220,,19.9,21.9,1,,,,,,,,,,,,,,,,,2017,1094,05/13/2017,13,611,5,483,2,7,2017
10.51,117,5/14/2017,,1,05/14/2017,9,,0.04,100,700313,0,0,8,51,59,47,210,210,,19.9,25.9,1,,,,,,,,,,,,,,,,,2017,1002,05/14/2017,14,573,5,429,2,1,2017
9.4,110,5/15/2017,,1,05/15/2017,10,,0.33,88,700313,0,0,12,50,52,46,130,140,,15,21,1,,,,,,,,,,,,,,,,,2017,1045,05/15/2017,15,600,5,445,2,2,2017
10.07,128,5/16/2017,,1,05/16/2017,13,,0.15,98,700313,0,0,17,47,54,45,220,210,,17,23,1,,,,,,,,,,,,,,,,,2017,1132,05/16/2017,16,603,5,529,2,3,2017
6.71,114,5/17/2017,,1,05/17/2017,9,,0,87,700313,0,0,18,50,60,45,220,200,,13,16.1,,,,,,,,,,,,,,,,,,2017,1093,05/17/2017,17,652,5,441,2,4,2017
3.8,107,5/18/2017,,1,05/18/2017,8,,0,84,700313,0,0,15,54,64,48,260,270,,10.1,12.1,,,,,,,,,,,,,,,,,,2017,1166,05/18/2017,18,702,5,464,2,5,2017
5.82,148,5/19/2017,,1,05/19/2017,14,,0,115,700313,0,0,19,59,71,50,340,340,,13,17,,,,,,,,,,,,,,,,,,2017,1323,05/19/2017,19,743,5,580,2,6,2017
6.26,143,5/20/2017,,1,05/20/2017,21,,0,113,700313,0,0,9,62,72,53,300,330,,16.1,21,,,,,,,,,,,,,,,,,,2017,1219,05/20/2017,20,723,5,496,2,7,2017
8.28,136,5/21/2017,,1,05/21/2017,21,,0,105,700313,0,0,10,64,76,52,340,350,,15,21,,,,,,,,,,,,,,,,,,2017,1052,05/21/2017,21,684,5,368,2,1,2017
7.83,109,5/22/2017,,1,05/22/2017,15,,0,89,700313,0,0,5,68,83,56,340,350,,16.1,19.9,,,,,,,,,,,,,,,,,,2017,1256,05/22/2017,22,717,5,539,2,2,2017
7.38,132,5/23/2017,,1,05/23/2017,16,,0,99,700313,0,0,17,70,78,53,60,60,,19.9,21.9,,,,,,,,,,,,,,,,,,2017,1197,05/23/2017,23,728,5,469,2,3,2017
6.04,133,5/24/2017,,1,05/24/2017,13,,0,109,700313,0,0,11,56,63,46,180,180,,14.1,18.1,,,,,,,,,,,,,,,,,,2017,1256,05/24/2017,24,716,5,540,2,4,2017
6.49,133,5/25/2017,,1,05/25/2017,11,,0,109,700313,0,0,13,57,70,47,350,350,,16.1,21,,,,,,,,,,,,,,,,,,2017,1278,05/25/2017,25,673,5,605,2,5,2017
5.82,141,5/26/2017,,1,05/26/2017,10,,0,113,700313,0,0,18,64,81,51,360,340,,14.1,19.9,,,,,,,,,,,,,,,,,,2017,1381,05/26/2017,26,752,5,629,2,6,2017
4.92,106,5/27/2017,,1,05/27/2017,11,,0,82,700313,0,0,13,70,86,55,330,330,,14.1,23,,,,,,,,,,,,,,,,,,2017,1253,05/27/2017,27,732,5,521,2,7,2017
6.26,107,5/28/2017,,1,05/28/2017,11,,0,87,700313,0,0,9,71,86,56,200,360,,12.1,14.1,,,,,,,,,,,,,,,,,,2017,1134,05/28/2017,28,682,5,452,2,1,2017
6.93,107,5/29/2017,,1,05/29/2017,12,,0,85,700313,0,0,10,63,74,52,220,220,,14.1,16.1,1,,,,,,,,,,,,,,,,,2017,1168,05/29/2017,29,656,5,512,2,2,2017
6.93,87,5/30/2017,,1,05/30/2017,10,,0.01,71,700313,0,0,6,58,58,52,230,210,,12.1,15,1,,,,,,,,,,,,,,,,,2017,1209,05/30/2017,30,702,5,507,2,3,2017
6.71,108,5/31/2017,,1,05/31/2017,10,,0.11,85,700313,0,0,13,58,72,52,250,210,,14.1,21,1,,,,,,,,,,,,,,,,,2017,1226,05/31/2017,31,679,5,547,2,4,2017
9.4,135,6/1/2017,,1,06/01/2017,15,,0.02,110,700313,0,0,10,61,67,56,220,210,,19.9,25.9,1,,,,,,,,,,,,,,,,,2017,1311,06/01/2017,1,673,6,638,2,5,2017
